# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
8	4.367571E-01	6.904665E-03	4.153860E-01	6.951379E-02	
9	4.167571E-01	3.474138E-03	4.036629E-01	4.366399E-02	
10	3.967571E-01	8.414207E-04	3.918458E-01	1.684587E-02	
11	3.845047E-01	0.000000E+00	3.845047E-01	0.000000E+00	
# Orientation 18 : pitch = 4.0 degree ;   roll = -16.0 degree
1	6.104838E-01	3.140314E-02	5.143384E-01	1.999250E-01	
2	5.904838E-01	2.967744E-02	5.094541E-01	1.917557E-01	
3	5.704838E-01	2.667809E-02	5.015201E-01	1.774914E-01	
4	5.504838E-01	2.303941E-02	4.922422E-01	1.598402E-01	
5	5.304838E-01	1.904425E-02	4.821435E-01	1.397604E-01	
6	5.104838E-01	1.490192E-02	4.714953E-01	1.178091E-01	
7	4.904838E-01	1.079236E-02	4.604439E-01	9.430729E-02	
8	4.704838E-01	6.909962E-03	4.490527E-01	6.954995E-02	
9	4.504838E-01	3.479105E-03	4.373740E-01	4.370609E-02	
10	4.304838E-01	8.450864E-04	4.255569E-01	1.689498E-02	
11	4.181930E-01	0.000000E+00	4.181930E-01	0.000000E+00	
# Orientation 19 : pitch = 8.0 degree ;   roll = -16.0 degree
1	6.417427E-01	3.140314E-02	5.455400E-01	1.999250E-01	
2	6.217427E-01	2.967896E-02	5.406564E-01	1.917629E-01	
3	6.017427E-01	2.668211E-02	5.327240E-01	1.775106E-01	
4	5.817427E-01	2.304629E-02	5.234475E-01	1.598741E-01	
5	5.617427E-01	1.905402E-02	5.133500E-01	1.398106E-01	
6	5.417427E-01	1.491431E-02	5.027038E-01	1.178770E-01	
7	5.217427E-01	1.080672E-02	4.916533E-01	9.439340E-02	
8	5.017427E-01	6.927302E-03	4.802910E-01	6.967549E-02	
9	4.817427E-01	3.493922E-03	4.685859E-01	4.383155E-02	
10	4.617427E-01	8.560121E-04	4.567706E-01	1.704092E-02	
11	4.493373E-01	0.000000E+00	4.493373E-01	0.000000E+00	
# Orientation 20 : pitch = 12.0 degree ;   roll = -16.0 degree
1	6.703807E-01	3.140314E-02	5.740839E-01	1.999250E-01	
2	6.503807E-01	2.968138E-02	5.692019E-01	1.917743E-01	
3	6.303807E-01	2.668871E-02	5.612717E-01	1.775422E-01	
4	6.103807E-01	2.305759E-02	5.519975E-01	1.599297E-01	
5	5.903807E-01	1.906994E-02	5.419021E-01	1.398922E-01	
6	5.703807E-01	1.493572E-02	5.312657E-01	1.179971E-01	
7	5.503807E-01	1.083083E-02	5.202035E-01	9.453902E-02	
