# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m
# axis4_unit = m
# axis5_unit = m
# axis6_unit = m
# axis7_unit = m**3
# axis8_unit = m**2
#C	COGx        	COGy        	COGz        	hfl/minPt   	hfl/refPt   	vol         	FS area     
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
36	-2.782720E-01	6.732148E-02	-3.163090E-01	1.347638E-01	-2.826181E-01	6.380334E-03	1.420337E-01
37	-2.996697E-01	7.950530E-02	-3.313091E-01	1.147638E-01	-3.026181E-01	3.940379E-03	1.030041E-01
38	-3.210672E-01	9.168905E-02	-3.463091E-01	9.476376E-02	-3.226181E-01	2.218456E-03	7.023113E-02
39	-3.424648E-01	1.038728E-01	-3.613090E-01	7.476376E-02	-3.426181E-01	1.089426E-03	4.371471E-02
40	-3.638624E-01	1.160566E-01	-3.763090E-01	5.476376E-02	-3.626181E-01	4.281587E-04	2.345483E-02
41	-3.852600E-01	1.282404E-01	-3.913091E-01	3.476376E-02	-3.826181E-01	1.095228E-04	9.451458E-03
42	-4.066576E-01	1.404242E-01	-4.063091E-01	1.476376E-02	-4.026181E-01	8.389145E-06	1.704672E-03
43	-4.224316E-01	1.494059E-01	-4.173669E-01	0.000000E+00	-4.173819E-01	0.000000E+00	0.000000E+00
# Orientation 6 : pitch = -10.0 degree ;   roll = -20.0 degree
1	-2.740136E-08	-2.821471E-08	-1.941407E-08	8.047684E-01	4.023842E-01	2.500000E-01	0.000000E+00
2	-4.043935E-05	1.350204E-05	-3.818129E-05	7.847684E-01	3.823842E-01	2.499753E-01	3.695041E-03
3	-3.026402E-04	9.876648E-05	-2.937809E-04	7.647684E-01	3.623842E-01	2.498029E-01	1.478017E-02
4	-9.523010E-04	3.017203E-04	-9.533510E-04	7.447684E-01	3.423842E-01	2.493349E-01	3.325538E-02
5	-2.096770E-03	6.410197E-04	-2.172862E-03	7.247684E-01	3.223842E-01	2.484234E-01	5.912067E-02
6	-3.788499E-03	1.108737E-03	-4.082625E-03	7.047684E-01	3.023842E-01	2.469208E-01	9.237606E-02
7	-6.028173E-03	1.670303E-03	-6.793205E-03	6.847684E-01	2.823842E-01	2.446791E-01	1.330215E-01
8	-8.766261E-03	2.263458E-03	-1.040237E-02	6.647684E-01	2.623842E-01	2.415506E-01	1.810571E-01
9	-1.190206E-02	2.795012E-03	-1.500310E-02	6.447684E-01	2.423842E-01	2.373876E-01	2.364827E-01
10	-1.527101E-02	3.140928E-03	-2.068717E-02	6.247684E-01	2.223842E-01	2.320476E-01	2.976853E-01
11	-1.862296E-02	3.215374E-03	-2.742534E-02	6.047684E-01	2.023842E-01	2.255198E-01	3.538722E-01
12	-2.178529E-02	2.963932E-03	-3.506053E-02	5.847684E-01	1.823842E-01	2.179420E-01	4.026690E-01
13	-2.463767E-02	2.346338E-03	-4.345203E-02	5.647684E-01	1.623842E-01	2.094623E-01	4.440757E-01
14	-2.710187E-02	1.343073E-03	-5.247781E-02	5.447684E-01	1.423842E-01	2.002283E-01	4.780923E-01
15	-2.915033E-02	-3.808578E-05	-6.202798E-02	5.247684E-01	1.223842E-01	1.903878E-01	5.047188E-01
16	-3.082123E-02	-1.751719E-03	-7.199884E-02	5.047684E-01	1.023842E-01	1.800888E-01	5.239553E-01
17	-3.224185E-02	-3.699510E-03	-8.228738E-02	4.847684E-01	8.238417E-02	1.694789E-01	5.358017E-01
18	-3.366318E-02	-5.708216E-03	-9.278551E-02	4.647684E-01	6.238417E-02	1.587060E-01	5.402580E-01
19	-3.544792E-02	-7.539748E-03	-1.033919E-01	4.447684E-01	4.238417E-02	1.479001E-01	5.402972E-01
20	-3.779188E-02	-9.077428E-03	-1.140940E-01	4.247684E-01	2.238417E-02	1.370941E-01	5.402972E-01
21	-4.083872E-02	-1.024577E-02	-1.249162E-01	4.047684E-01	2.384171E-03	1.262882E-01	5.402972E-01
22	-4.478574E-02	-1.094112E-02	-1.358923E-01	3.847684E-01	-1.761583E-02	1.154822E-01	5.402972E-01
23	-4.991174E-02	-1.101696E-02	-1.470699E-01	3.647684E-01	-3.761583E-02	1.046763E-01	5.402972E-01
24	-5.662387E-02	-1.025936E-02	-1.585186E-01	3.447684E-01	-5.761583E-02	9.387034E-02	5.402972E-01
25	-6.543365E-02	-8.400856E-03	-1.703256E-01	3.247684E-01	-7.761583E-02	8.308033E-02	5.375351E-01
26	-7.644796E-02	-5.394576E-03	-1.825077E-01	3.047684E-01	-9.761583E-02	7.241815E-02	5.274507E-01
27	-8.963316E-02	-1.270054E-03	-1.950570E-01	2.847684E-01	-1.176158E-01	6.203158E-02	5.099762E-01
28	-1.050237E-01	3.980519E-03	-2.079777E-01	2.647684E-01	-1.376158E-01	5.206836E-02	4.851116E-01
29	-1.227256E-01	1.040784E-02	-2.212871E-01	2.447684E-01	-1.576158E-01	4.267637E-02	4.528570E-01
30	-1.429067E-01	1.811046E-02	-2.350155E-01	2.247684E-01	-1.776158E-01	3.400337E-02	4.132123E-01
31	-1.657285E-01	2.722514E-02	-2.491995E-01	2.047684E-01	-1.976158E-01	2.619714E-02	3.661773E-01
32	-1.910718E-01	3.785297E-02	-2.638466E-01	1.847684E-01	-2.176158E-01	1.940553E-02	3.117525E-01
33	-2.176765E-01	4.972178E-02	-2.788079E-01	1.647684E-01	-2.376158E-01	1.377401E-02	2.507885E-01
34	-2.442697E-01	6.182319E-02	-2.938079E-01	1.447684E-01	-2.576158E-01	9.342429E-03	1.936008E-01
35	-2.708628E-01	7.392457E-02	-3.088079E-01	1.247684E-01	-2.776158E-01	5.980707E-03	1.438033E-01
36	-2.974560E-01	8.602593E-02	-3.238079E-01	1.047684E-01	-2.976158E-01	3.541033E-03	1.013960E-01
37	-3.240492E-01	9.812734E-02	-3.388079E-01	8.476842E-02	-3.176158E-01	1.875602E-03	6.637854E-02
38	-3.506423E-01	1.102287E-01	-3.538079E-01	6.476842E-02	-3.376158E-01	8.366208E-04	3.875131E-02
39	-3.772354E-01	1.223301E-01	-3.688079E-01	4.476842E-02	-3.576158E-01	2.762834E-04	1.851415E-02
40	-4.038285E-01	1.344315E-01	-3.838079E-01	2.476842E-02	-3.776158E-01	4.678823E-05	5.667067E-03
41	-4.304217E-01	1.465329E-01	-3.988079E-01	4.768417E-03	-3.976158E-01	3.338633E-07	2.100454E-04
42	-4.367355E-01	1.494060E-01	-4.023692E-01	0.000000E+00	-4.023842E-01	0.000000E+00	0.000000E+00
# Orientation 7 : pitch = -8.0 degree ;   roll = -20.0 degree
1	-1.322551E-08	1.587615E-09	2.952194E-09	7.737927E-01	3.868963E-01	2.500000E-01	0.000000E+00
2	-5.064737E-05	1.669089E-05	-4.522207E-05	7.537927E-01	3.668963E-01	2.499696E-01	4.559653E-03
3	-3.721548E-04	1.220421E-04	-3.475070E-04	7.337927E-01	3.468963E-01	2.497568E-01	1.823861E-02
4	-1.146330E-03	3.732161E-04	-1.126123E-03	7.137927E-01	3.268963E-01	2.491792E-01	4.103687E-02
5	-2.461536E-03	7.942931E-04	-2.563801E-03	6.937927E-01	3.068963E-01	2.480545E-01	7.295444E-02
6	-4.316462E-03	1.377346E-03	-4.813623E-03	6.737927E-01	2.868963E-01	2.462003E-01	1.139913E-01
7	-6.621910E-03	2.082498E-03	-8.007881E-03	6.537927E-01	2.668963E-01	2.434341E-01	1.641475E-01
8	-9.197636E-03	2.836467E-03	-1.226832E-02	6.337927E-01	2.468963E-01	2.395736E-01	2.234152E-01
9	-1.184420E-02	3.507318E-03	-1.768197E-02	6.137927E-01	2.268963E-01	2.344707E-01	2.868732E-01
10	-1.457362E-02	3.858449E-03	-2.422104E-02	5.937927E-01	2.068963E-01	2.281032E-01	3.490374E-01
11	-1.728390E-02	3.737272E-03	-3.176805E-02	5.737927E-01	1.868963E-01	2.205669E-01	4.030779E-01
12	-1.975517E-02	3.114434E-03	-4.015118E-02	5.537927E-01	1.668963E-01	2.120409E-01	4.479991E-01
13	-2.183212E-02	1.990618E-03	-4.921788E-02	5.337927E-01	1.468963E-01	2.027077E-01	4.838009E-01
14	-2.344169E-02	4.029886E-04	-5.882850E-02	5.137927E-01	1.268963E-01	1.927497E-01	5.104835E-01
15	-2.461533E-02	-1.559524E-03	-6.884797E-02	4.937927E-01	1.068963E-01	1.823492E-01	5.280468E-01
16	-2.552436E-02	-3.734140E-03	-7.913781E-02	4.737927E-01	8.689632E-02	1.716886E-01	5.364907E-01
17	-2.651398E-02	-5.865960E-03	-8.955389E-02	4.537927E-01	6.689632E-02	1.609446E-01	5.373180E-01
18	-2.783890E-02	-7.781862E-03	-1.000321E-01	4.337927E-01	4.689632E-02	1.501982E-01	5.373180E-01
19	-2.958460E-02	-9.426592E-03	-1.105840E-01	4.137927E-01	2.689632E-02	1.394519E-01	5.373180E-01
20	-3.185652E-02	-1.073220E-02	-1.212281E-01	3.937927E-01	6.896324E-03	1.287055E-01	5.373180E-01
21	-3.479846E-02	-1.160601E-02	-1.319895E-01	3.737927E-01	-1.310368E-02	1.179591E-01	5.373180E-01
22	-3.861190E-02	-1.191816E-02	-1.429035E-01	3.537927E-01	-3.310368E-02	1.072128E-01	5.373180E-01
23	-4.358812E-02	-1.148099E-02	-1.540212E-01	3.337927E-01	-5.310368E-02	9.646643E-02	5.373180E-01
24	-5.016438E-02	-1.001263E-02	-1.654192E-01	3.137927E-01	-7.310368E-02	8.572007E-02	5.373180E-01
25	-5.893980E-02	-7.118939E-03	-1.772037E-01	2.937927E-01	-9.310368E-02	7.498585E-02	5.348460E-01
26	-7.002510E-02	-2.647488E-03	-1.894079E-01	2.737927E-01	-1.131037E-01	6.438647E-02	5.235717E-01
27	-8.325051E-02	3.407987E-03	-2.020219E-01	2.537927E-01	-1.331037E-01	5.410379E-02	5.031781E-01
28	-9.855105E-02	1.109910E-02	-2.150503E-01	2.337927E-01	-1.531037E-01	4.432014E-02	4.736651E-01
29	-1.160242E-01	2.050367E-02	-2.285126E-01	2.137927E-01	-1.731037E-01	3.521796E-02	4.350330E-01
30	-1.360544E-01	3.164196E-02	-2.424374E-01	1.937927E-01	-1.931037E-01	2.697963E-02	3.872815E-01
31	-1.595919E-01	4.418034E-02	-2.568298E-01	1.737927E-01	-2.131037E-01	1.978749E-02	3.304106E-01
32	-1.884201E-01	5.680400E-02	-2.715818E-01	1.537927E-01	-2.331037E-01	1.380969E-02	2.671780E-01
33	-2.219446E-01	6.891066E-02	-2.865518E-01	1.337927E-01	-2.531037E-01	9.100129E-03	2.040499E-01
34	-2.561161E-01	8.094534E-02	-3.015519E-01	1.137927E-01	-2.731037E-01	5.598775E-03	1.476047E-01
35	-2.902875E-01	9.297997E-02	-3.165518E-01	9.379266E-02	-2.931037E-01	3.135140E-03	1.002789E-01
36	-3.244589E-01	1.050146E-01	-3.315518E-01	7.379266E-02	-3.131037E-01	1.526829E-03	6.207236E-02
37	-3.586304E-01	1.170493E-01	-3.465519E-01	5.379266E-02	-3.331037E-01	5.914513E-04	3.298507E-02
38	-3.928019E-01	1.290840E-01	-3.615518E-01	3.379266E-02	-3.531037E-01	1.466282E-04	1.301716E-02
39	-4.269733E-01	1.411186E-01	-3.765518E-01	1.379266E-02	-3.731037E-01	9.970019E-06	2.168546E-03
40	-4.505049E-01	1.494061E-01	-3.868813E-01	0.000000E+00	-3.868963E-01	0.000000E+00	0.000000E+00
# Orientation 8 : pitch = -6.0 degree ;   roll = -20.0 degree
1	1.318468E-08	-2.821471E-08	3.875106E-10	7.418741E-01	3.709371E-01	2.500000E-01	0.000000E+00
2	-6.698244E-05	2.205531E-05	-5.714557E-05	7.218741E-01	3.509371E-01	2.499599E-01	6.019069E-03
3	-4.766452E-04	1.612918E-04	-4.383471E-04	7.018741E-01	3.309371E-01	2.496790E-01	2.407628E-02
4	-1.411127E-03	4.938559E-04	-1.418665E-03	6.818741E-01	3.109371E-01	2.489166E-01	5.417162E-02
5	-2.882110E-03	1.053335E-03	-3.227263E-03	6.618741E-01	2.909371E-01	2.474319E-01	9.630511E-02
6	-4.732894E-03	1.832487E-03	-6.059125E-03	6.418741E-01	2.709371E-01	2.449841E-01	1.504767E-01
7	-6.674545E-03	2.773078E-03	-1.006946E-02	6.218741E-01	2.509371E-01	2.413511E-01	2.130845E-01
8	-8.620219E-03	3.693284E-03	-1.525232E-02	6.018741E-01	2.309371E-01	2.364603E-01	2.760010E-01
9	-1.062404E-02	4.345299E-03	-2.154934E-02	5.818741E-01	2.109371E-01	2.303111E-01	3.389173E-01
10	-1.273807E-02	4.454465E-03	-2.892870E-02	5.618741E-01	1.909371E-01	2.229085E-01	4.003510E-01
11	-1.480027E-02	3.872664E-03	-3.727764E-02	5.418741E-01	1.709371E-01	2.143722E-01	4.512733E-01
12	-1.650946E-02	2.631278E-03	-4.639618E-02	5.218741E-01	1.509371E-01	2.049378E-01	4.901575E-01
13	-1.770695E-02	8.210258E-04	-5.609415E-02	5.018741E-01	1.309371E-01	1.948461E-01	5.170035E-01
14	-1.842533E-02	-1.389919E-03	-6.618316E-02	4.818741E-01	1.109371E-01	1.843379E-01	5.318115E-01
15	-1.894839E-02	-3.723679E-03	-7.646541E-02	4.618741E-01	9.093709E-02	1.736531E-01	5.350198E-01
16	-1.963403E-02	-5.913256E-03	-8.680135E-02	4.418741E-01	7.093709E-02	1.629527E-01	5.350198E-01
17	-2.056380E-02	-7.896213E-03	-9.718449E-02	4.218741E-01	5.093709E-02	1.522523E-01	5.350198E-01
18	-2.179302E-02	-9.625642E-03	-1.076256E-01	4.018741E-01	3.093709E-02	1.415519E-01	5.350198E-01
19	-2.339523E-02	-1.103940E-02	-1.181388E-01	3.818741E-01	1.093709E-02	1.308515E-01	5.350198E-01
20	-2.546998E-02	-1.205307E-02	-1.287434E-01	3.618741E-01	-9.062914E-03	1.201511E-01	5.350198E-01
21	-2.815591E-02	-1.254937E-02	-1.394663E-01	3.418741E-01	-2.906291E-02	1.094507E-01	5.350198E-01
22	-3.165172E-02	-1.236009E-02	-1.503458E-01	3.218741E-01	-4.906291E-02	9.875036E-02	5.350198E-01
23	-3.625263E-02	-1.123532E-02	-1.614391E-01	3.018741E-01	-6.906291E-02	8.804996E-02	5.350198E-01
24	-4.241733E-02	-8.786766E-03	-1.728348E-01	2.818741E-01	-8.906291E-02	7.734955E-02	5.350198E-01
25	-5.081611E-02	-4.424719E-03	-1.846666E-01	2.618741E-01	-1.090629E-01	6.665951E-02	5.325822E-01
26	-6.146120E-02	2.167554E-03	-1.969889E-01	2.418741E-01	-1.290629E-01	5.612460E-02	5.189023E-01
27	-7.384665E-02	1.102016E-02	-2.097821E-01	2.218741E-01	-1.490629E-01	4.598368E-02	4.931843E-01
28	-8.768083E-02	2.214635E-02	-2.230342E-01	2.018741E-01	-1.690629E-01	3.647747E-02	4.554281E-01
29	-1.032227E-01	3.533563E-02	-2.367220E-01	1.818741E-01	-1.890629E-01	2.784679E-02	4.056338E-01
30	-1.222024E-01	4.951570E-02	-2.507474E-01	1.618741E-01	-2.090629E-01	2.032962E-02	3.448130E-01
31	-1.477218E-01	6.324941E-02	-2.650170E-01	1.418741E-01	-2.290629E-01	1.406251E-02	2.818965E-01
32	-1.824556E-01	7.621503E-02	-2.796070E-01	1.218741E-01	-2.490629E-01	9.053752E-03	2.189802E-01
33	-2.268039E-01	8.837930E-02	-2.945315E-01	1.018741E-01	-2.690629E-01	5.303222E-03	1.561698E-01
34	-2.733247E-01	1.003625E-01	-3.095315E-01	8.187413E-02	-2.890629E-01	2.752881E-03	1.008701E-01
35	-3.198455E-01	1.123457E-01	-3.245315E-01	6.187413E-02	-3.090629E-01	1.188160E-03	5.760858E-02
36	-3.663662E-01	1.243289E-01	-3.395315E-01	4.187413E-02	-3.290629E-01	3.682860E-04	2.638523E-02
37	-4.128871E-01	1.363121E-01	-3.545315E-01	2.187413E-02	-3.490629E-01	5.249738E-05	7.199943E-03
38	-4.594078E-01	1.482952E-01	-3.695315E-01	1.874134E-03	-3.690629E-01	3.301620E-08	5.285127E-05
39	-4.637206E-01	1.494061E-01	-3.709221E-01	0.000000E+00	-3.709370E-01	0.000000E+00	0.000000E+00
# Orientation 9 : pitch = -4.0 degree ;   roll = -20.0 degree
1	9.261195E-09	-2.821471E-08	1.258121E-08	7.090517E-01	3.545259E-01	2.500000E-01	0.000000E+00
2	-9.699730E-05	3.284375E-05	-8.118385E-05	6.890517E-01	3.345259E-01	2.499402E-01	8.964512E-03
3	-6.415453E-04	2.405063E-04	-6.218129E-04	6.690517E-01	3.145259E-01	2.495219E-01	3.585804E-02
4	-1.715144E-03	7.378475E-04	-2.010795E-03	6.490517E-01	2.945259E-01	2.483864E-01	8.068059E-02
5	-3.020069E-03	1.574339E-03	-4.566895E-03	6.290517E-01	2.745259E-01	2.461832E-01	1.410805E-01
6	-4.302075E-03	2.648296E-03	-8.379521E-03	6.090517E-01	2.545259E-01	2.427362E-01	2.036138E-01
7	-5.580982E-03	3.740461E-03	-1.336177E-02	5.890517E-01	2.345259E-01	2.380386E-01	2.661470E-01
8	-6.892314E-03	4.612060E-03	-1.944964E-02	5.690517E-01	2.145259E-01	2.320903E-01	3.286803E-01
9	-8.276096E-03	4.994424E-03	-2.660999E-02	5.490517E-01	1.945259E-01	2.248914E-01	3.912135E-01
10	-9.766361E-03	4.578413E-03	-3.483674E-02	5.290517E-01	1.745259E-01	2.164480E-01	4.517638E-01
11	-1.109876E-02	3.248157E-03	-4.399792E-02	5.090517E-01	1.545259E-01	2.069315E-01	4.969000E-01
12	-1.190265E-02	1.197995E-03	-5.380804E-02	4.890517E-01	1.345259E-01	1.966915E-01	5.241072E-01
13	-1.222967E-02	-1.234053E-03	-6.396935E-02	4.690517E-01	1.145259E-01	1.860867E-01	5.333854E-01
14	-1.252889E-02	-3.628312E-03	-7.421606E-02	4.490517E-01	9.452586E-02	1.754190E-01	5.333882E-01
15	-1.295744E-02	-5.860178E-03	-8.449472E-02	4.290517E-01	7.452586E-02	1.647512E-01	5.333882E-01
16	-1.354214E-02	-7.895856E-03	-9.481197E-02	4.090517E-01	5.452586E-02	1.540834E-01	5.333882E-01
17	-1.431786E-02	-9.691594E-03	-1.051764E-01	3.890517E-01	3.452586E-02	1.434157E-01	5.333882E-01
18	-1.533063E-02	-1.118952E-02	-1.155994E-01	3.690517E-01	1.452586E-02	1.327479E-01	5.333882E-01
19	-1.664262E-02	-1.231158E-02	-1.260964E-01	3.490517E-01	-5.474141E-03	1.220801E-01	5.333882E-01
20	-1.833974E-02	-1.294982E-02	-1.366885E-01	3.290517E-01	-2.547414E-02	1.114124E-01	5.333882E-01
21	-2.054440E-02	-1.295054E-02	-1.474060E-01	3.090517E-01	-4.547414E-02	1.007446E-01	5.333882E-01
22	-2.343686E-02	-1.208722E-02	-1.582934E-01	2.890517E-01	-6.547414E-02	9.007687E-02	5.333882E-01
23	-2.729436E-02	-1.001164E-02	-1.694193E-01	2.690517E-01	-8.547414E-02	7.940910E-02	5.333882E-01
24	-3.256615E-02	-6.159453E-03	-1.808946E-01	2.490517E-01	-1.054741E-01	6.874133E-02	5.333882E-01
25	-3.993719E-02	3.901736E-04	-1.928989E-01	2.290517E-01	-1.254741E-01	5.808435E-02	5.305274E-01
26	-4.901015E-02	1.016548E-02	-2.055094E-01	2.090517E-01	-1.454741E-01	4.763484E-02	5.114346E-01
27	-5.858695E-02	2.294907E-02	-2.186497E-01	1.890517E-01	-1.654741E-01	3.774650E-02	4.744128E-01
28	-6.871294E-02	3.784868E-02	-2.321691E-01	1.690517E-01	-1.854741E-01	2.877782E-02	4.195151E-01
29	-8.180734E-02	5.299887E-02	-2.458283E-01	1.490517E-01	-2.054741E-01	2.101286E-02	3.569819E-01
30	-1.001905E-01	6.785548E-02	-2.596103E-01	1.290517E-01	-2.254741E-01	1.449856E-02	2.944487E-01
31	-1.272072E-01	8.223286E-02	-2.735930E-01	1.090517E-01	-2.454741E-01	9.234909E-03	2.319154E-01
32	-1.688829E-01	9.579647E-02	-2.879163E-01	8.905172E-02	-2.654741E-01	5.221937E-03	1.693822E-01
33	-2.319729E-01	1.081713E-01	-3.027371E-01	6.905172E-02	-2.854741E-01	2.459625E-03	1.068601E-01
34	-3.027771E-01	1.201180E-01	-3.177371E-01	4.905172E-02	-3.054741E-01	8.816723E-04	5.392305E-02
35	-3.735811E-01	1.320646E-01	-3.327371E-01	2.905172E-02	-3.254741E-01	1.831725E-04	1.891515E-02
36	-4.443851E-01	1.440112E-01	-3.477371E-01	9.051719E-03	-3.454741E-01	5.540380E-06	1.836240E-03
37	-4.763592E-01	1.494062E-01	-3.545108E-01	0.000000E+00	-3.545259E-01	0.000000E+00	0.000000E+00
# Orientation 10 : pitch = -2.0 degree ;   roll = -20.0 degree
1	-7.637740E-09	-2.821471E-08	4.584452E-09	6.753654E-01	3.376827E-01	2.500000E-01	0.000000E+00
2	-1.646655E-04	6.547729E-05	-1.536860E-04	6.553654E-01	3.176827E-01	2.498810E-01	1.785265E-02
3	-7.798450E-04	4.788951E-04	-1.173924E-03	6.353654E-01	2.976827E-01	2.490498E-01	7.024951E-02
4	-1.438059E-03	1.350315E-03	-3.537024E-03	6.153654E-01	2.776827E-01	2.470218E-01	1.325544E-01
5	-2.075948E-03	2.492638E-03	-7.171656E-03	5.953654E-01	2.576827E-01	2.437476E-01	1.948592E-01
6	-2.709963E-03	3.686430E-03	-1.197849E-02	5.753654E-01	2.376827E-01	2.392274E-01	2.571641E-01
7	-3.357448E-03	4.699202E-03	-1.788905E-02	5.553654E-01	2.176827E-01	2.334611E-01	3.194689E-01
8	-4.037835E-03	5.271287E-03	-2.486516E-02	5.353654E-01	1.976827E-01	2.264487E-01	3.817738E-01
9	-4.773893E-03	5.097689E-03	-3.290060E-02	5.153654E-01	1.776827E-01	2.181901E-01	4.440786E-01
10	-5.570479E-03	3.819110E-03	-4.201543E-02	4.953654E-01	1.576827E-01	2.086967E-01	5.026923E-01
11	-5.992092E-03	1.519831E-03	-5.195521E-02	4.753654E-01	1.376827E-01	1.983012E-01	5.309090E-01
12	-6.086208E-03	-1.027672E-03	-6.214559E-02	4.553654E-01	1.176827E-01	1.876558E-01	5.324132E-01
13	-6.226130E-03	-3.448693E-03	-7.236196E-02	4.353654E-01	9.768273E-02	1.770076E-01	5.324132E-01
14	-6.428637E-03	-5.713402E-03	-8.260604E-02	4.153654E-01	7.768273E-02	1.663593E-01	5.324132E-01
15	-6.706633E-03	-7.789759E-03	-9.288352E-02	3.953654E-01	5.768273E-02	1.557110E-01	5.324132E-01
16	-7.076718E-03	-9.636281E-03	-1.032017E-01	3.753654E-01	3.768273E-02	1.450628E-01	5.324132E-01
17	-7.560738E-03	-1.119834E-02	-1.135703E-01	3.553654E-01	1.768273E-02	1.344145E-01	5.324132E-01
18	-8.188136E-03	-1.240250E-02	-1.240024E-01	3.353654E-01	-2.317269E-03	1.237662E-01	5.324132E-01
19	-8.999415E-03	-1.314774E-02	-1.345158E-01	3.153654E-01	-2.231727E-02	1.131180E-01	5.324132E-01
20	-1.005188E-02	-1.329094E-02	-1.451358E-01	2.953654E-01	-4.231727E-02	1.024697E-01	5.324132E-01
21	-1.142944E-02	-1.262265E-02	-1.558997E-01	2.753654E-01	-6.231727E-02	9.182145E-02	5.324132E-01
22	-1.326001E-02	-1.082358E-02	-1.668640E-01	2.553654E-01	-8.231727E-02	8.117319E-02	5.324132E-01
23	-1.574884E-02	-7.381438E-03	-1.781195E-01	2.353654E-01	-1.023173E-01	7.052492E-02	5.324132E-01
24	-1.924709E-02	-1.419721E-03	-1.898216E-01	2.153654E-01	-1.223173E-01	5.987665E-02	5.324132E-01
25	-2.425341E-02	8.585604E-03	-2.022384E-01	1.953654E-01	-1.423173E-01	4.924533E-02	5.275487E-01
26	-2.917052E-02	2.287114E-02	-2.153844E-01	1.753654E-01	-1.623173E-01	3.899975E-02	4.910580E-01
27	-3.398753E-02	3.861302E-02	-2.287772E-01	1.553654E-01	-1.823173E-01	2.978521E-02	4.296409E-01
28	-4.054315E-02	5.431801E-02	-2.421922E-01	1.353654E-01	-2.023173E-01	2.181543E-02	3.673359E-01
29	-4.989038E-02	6.994555E-02	-2.556397E-01	1.153654E-01	-2.223173E-01	1.509176E-02	3.050311E-01
30	-6.407071E-02	8.543900E-02	-2.691433E-01	9.536543E-02	-2.423173E-01	9.614192E-03	2.427263E-01
31	-8.766744E-02	1.006713E-01	-2.827566E-01	7.536543E-02	-2.623173E-01	5.382707E-03	1.804214E-01
32	-1.330206E-01	1.153001E-01	-2.966228E-01	5.536543E-02	-2.823173E-01	2.397331E-03	1.181166E-01
33	-2.359482E-01	1.283318E-01	-3.111587E-01	3.536543E-02	-3.023173E-01	6.580489E-04	5.581178E-02
34	-3.787789E-01	1.402566E-01	-3.261587E-01	1.536543E-02	-3.223173E-01	5.397020E-05	1.053734E-02
35	-4.883697E-01	1.494062E-01	-3.376677E-01	0.000000E+00	-3.376827E-01	0.000000E+00	0.000000E+00
# Orientation 11 : pitch = 0.0 degree ;   roll = -20.0 degree
1	0.000000E+00	-2.821471E-08	-3.749215E-09	6.408563E-01	3.204282E-01	2.500000E-01	0.000000E+00
2	0.000000E+00	3.331916E-04	-7.663109E-04	6.208563E-01	3.004282E-01	2.493777E-01	6.222893E-02
3	0.000000E+00	1.183035E-03	-2.954293E-03	6.008563E-01	2.804282E-01	2.475108E-01	1.244579E-01
4	0.000000E+00	2.331616E-03	-6.426234E-03	5.808563E-01	2.604282E-01	2.443994E-01	1.866869E-01
5	0.000000E+00	3.561230E-03	-1.107869E-02	5.608563E-01	2.404282E-01	2.400434E-01	2.489158E-01
6	0.000000E+00	4.642935E-03	-1.683920E-02	5.408563E-01	2.204282E-01	2.344427E-01	3.111448E-01
7	0.000000E+00	5.322845E-03	-2.366534E-02	5.208563E-01	2.004282E-01	2.275976E-01	3.733737E-01
8	0.000000E+00	5.304696E-03	-3.154611E-02	5.008563E-01	1.804282E-01	2.195078E-01	4.356027E-01
9	0.000000E+00	4.225256E-03	-4.050644E-02	4.808563E-01	1.604282E-01	2.101735E-01	4.978317E-01
10	0.000000E+00	1.823367E-03	-5.049383E-02	4.608563E-01	1.404282E-01	1.997203E-01	5.320889E-01
11	0.000000E+00	-7.458313E-04	-6.067653E-02	4.408563E-01	1.204282E-01	1.890785E-01	5.320889E-01
12	0.000000E+00	-3.187357E-03	-7.088104E-02	4.208563E-01	1.004282E-01	1.784367E-01	5.320889E-01
13	0.000000E+00	-5.476890E-03	-8.111148E-02	4.008563E-01	8.042818E-02	1.677949E-01	5.320889E-01
14	0.000000E+00	-7.583587E-03	-9.137313E-02	3.808563E-01	6.042818E-02	1.571532E-01	5.320889E-01
15	0.000000E+00	-9.467570E-03	-1.016728E-01	3.608563E-01	4.042818E-02	1.465114E-01	5.320889E-01
16	0.000000E+00	-1.107654E-02	-1.120194E-01	3.408563E-01	2.042818E-02	1.358696E-01	5.320889E-01
17	0.000000E+00	-1.234037E-02	-1.224249E-01	3.208563E-01	4.281766E-04	1.252278E-01	5.320889E-01
18	0.000000E+00	-1.316288E-02	-1.329058E-01	3.008563E-01	-1.957182E-02	1.145860E-01	5.320889E-01
19	0.000000E+00	-1.340854E-02	-1.434851E-01	2.808563E-01	-3.957182E-02	1.039443E-01	5.320889E-01
20	0.000000E+00	-1.288000E-02	-1.541965E-01	2.608563E-01	-5.957182E-02	9.330249E-02	5.320889E-01
21	0.000000E+00	-1.127818E-02	-1.650911E-01	2.408563E-01	-7.957182E-02	8.266071E-02	5.320889E-01
22	0.000000E+00	-8.127390E-03	-1.762501E-01	2.208563E-01	-9.957182E-02	7.201894E-02	5.320889E-01
23	0.000000E+00	-2.621828E-03	-1.878110E-01	2.008563E-01	-1.195718E-01	6.137716E-02	5.320889E-01
