# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m
# axis4_unit = m
# axis5_unit = m
# axis6_unit = m
# axis7_unit = m**3
# axis8_unit = m**2
#C	COGx        	COGy        	COGz        	hfl/minPt   	hfl/refPt   	vol         	FS area     
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
23	-1.289795E-03	3.538112E-03	-1.304207E-01	8.946518E-01	2.273259E-01	7.377895E-01	1.046029E+00
24	-1.994023E-03	5.470018E-03	-1.405691E-01	8.746518E-01	2.073259E-01	7.168689E-01	1.046029E+00
25	-2.677391E-03	7.344703E-03	-1.507264E-01	8.546518E-01	1.873259E-01	6.959483E-01	1.046029E+00
26	-3.337989E-03	9.156893E-03	-1.608934E-01	8.346518E-01	1.673259E-01	6.750277E-01	1.046029E+00
27	-3.973613E-03	1.090057E-02	-1.710712E-01	8.146518E-01	1.473259E-01	6.541071E-01	1.046029E+00
28	-4.581819E-03	1.256893E-02	-1.812607E-01	7.946518E-01	1.273259E-01	6.331865E-01	1.046029E+00
29	-5.159745E-03	1.415427E-02	-1.914631E-01	7.746518E-01	1.073259E-01	6.122659E-01	1.046029E+00
30	-5.704174E-03	1.564778E-02	-2.016799E-01	7.546518E-01	8.732591E-02	5.913454E-01	1.046029E+00
31	-6.211410E-03	1.703937E-02	-2.119126E-01	7.346518E-01	6.732591E-02	5.704247E-01	1.046029E+00
32	-6.677280E-03	1.831735E-02	-2.221629E-01	7.146518E-01	4.732591E-02	5.495042E-01	1.046029E+00
33	-7.096837E-03	1.946826E-02	-2.324331E-01	6.946518E-01	2.732591E-02	5.285836E-01	1.046029E+00
34	-7.464359E-03	2.047641E-02	-2.427256E-01	6.746518E-01	7.325914E-03	5.076629E-01	1.046029E+00
35	-7.773111E-03	2.132336E-02	-2.530432E-01	6.546518E-01	-1.267409E-02	4.867424E-01	1.046029E+00
36	-8.015165E-03	2.198742E-02	-2.633893E-01	6.346518E-01	-3.267409E-02	4.658218E-01	1.046029E+00
37	-8.181164E-03	2.244277E-02	-2.737681E-01	6.146518E-01	-5.267409E-02	4.449012E-01	1.046029E+00
38	-8.259783E-03	2.265851E-02	-2.841841E-01	5.946518E-01	-7.267409E-02	4.239806E-01	1.046029E+00
39	-8.237491E-03	2.259735E-02	-2.946433E-01	5.746518E-01	-9.267409E-02	4.030600E-01	1.046029E+00
40	-8.097718E-03	2.221380E-02	-3.051529E-01	5.546518E-01	-1.126741E-01	3.821395E-01	1.046029E+00
41	-7.819960E-03	2.145184E-02	-3.157215E-01	5.346518E-01	-1.326741E-01	3.612188E-01	1.046029E+00
42	-7.378767E-03	2.024169E-02	-3.263599E-01	5.146518E-01	-1.526741E-01	3.402983E-01	1.046029E+00
43	-6.742189E-03	1.849527E-02	-3.370820E-01	4.946518E-01	-1.726741E-01	3.193777E-01	1.046029E+00
44	-5.868921E-03	1.609982E-02	-3.479054E-01	4.746518E-01	-1.926741E-01	2.984571E-01	1.046029E+00
45	-4.705618E-03	1.290853E-02	-3.588528E-01	4.546518E-01	-2.126741E-01	2.775365E-01	1.046029E+00
46	-3.181229E-03	8.726816E-03	-3.699548E-01	4.346518E-01	-2.326741E-01	2.566159E-01	1.046029E+00
47	-1.199613E-03	3.290902E-03	-3.812524E-01	4.146518E-01	-2.526741E-01	2.356953E-01	1.046029E+00
48	1.372745E-03	-3.765722E-03	-3.928028E-01	3.946518E-01	-2.726741E-01	2.147747E-01	1.046029E+00
49	4.726102E-03	-1.296644E-02	-4.046875E-01	3.746518E-01	-2.926741E-01	1.938545E-01	1.045737E+00
50	8.910944E-03	-2.479016E-02	-4.169752E-01	3.546518E-01	-3.126741E-01	1.730177E-01	1.035512E+00
51	1.355868E-02	-3.922885E-02	-4.296460E-01	3.346518E-01	-3.326741E-01	1.525314E-01	1.010686E+00
52	1.832866E-02	-5.613517E-02	-4.426628E-01	3.146518E-01	-3.526741E-01	1.326876E-01	9.712568E-01
53	2.306591E-02	-7.517864E-02	-4.559721E-01	2.946518E-01	-3.726741E-01	1.137785E-01	9.172258E-01
54	2.800094E-02	-9.561678E-02	-4.694834E-01	2.746518E-01	-3.926741E-01	9.609598E-02	8.485928E-01
55	3.389876E-02	-1.162552E-01	-4.830707E-01	2.546518E-01	-4.126741E-01	7.988712E-02	7.722804E-01
56	4.127978E-02	-1.367275E-01	-4.967095E-01	2.346518E-01	-4.326741E-01	6.520470E-02	6.959634E-01
57	5.062657E-02	-1.569798E-01	-5.104166E-01	2.146518E-01	-4.526741E-01	5.204861E-02	6.196465E-01
58	6.264113E-02	-1.769335E-01	-5.242165E-01	1.946518E-01	-4.726741E-01	4.041886E-02	5.433295E-01
59	7.836716E-02	-1.964717E-01	-5.381455E-01	1.746518E-01	-4.926741E-01	3.031545E-02	4.670126E-01
60	9.937196E-02	-2.154191E-01	-5.522581E-01	1.546518E-01	-5.126741E-01	2.173838E-02	3.906956E-01
61	1.279183E-01	-2.335226E-01	-5.666330E-01	1.346518E-01	-5.326741E-01	1.468760E-02	3.143782E-01
62	1.664488E-01	-2.505084E-01	-5.813551E-01	1.146518E-01	-5.526741E-01	9.163216E-03	2.380612E-01
63	2.124519E-01	-2.666578E-01	-5.963371E-01	9.465178E-02	-5.726741E-01	5.159302E-03	1.635248E-01
64	2.589726E-01	-2.827493E-01	-6.113371E-01	7.465178E-02	-5.926741E-01	2.531193E-03	1.017201E-01
65	3.054933E-01	-2.988408E-01	-6.263371E-01	5.465178E-02	-6.126741E-01	9.931568E-04	5.451738E-02
66	3.520141E-01	-3.149322E-01	-6.413370E-01	3.465178E-02	-6.326741E-01	2.531523E-04	2.191683E-02
67	3.985351E-01	-3.310238E-01	-6.563371E-01	1.465178E-02	-6.526741E-01	1.913671E-05	3.918332E-03
68	4.325691E-01	-3.427961E-01	-6.673109E-01	0.000000E+00	-6.673259E-01	0.000000E+00	0.000000E+00
# Orientation 393 : pitch = 8.0 degree ;   roll = 16.0 degree
1	-2.581853E-08	-1.087508E-07	-3.122791E-08	1.364035E+00	6.820174E-01	1.000000E+00	0.000000E+00
2	1.380246E-05	-1.214889E-05	-2.458834E-05	1.344035E+00	6.620174E-01	9.999629E-01	5.530817E-03
3	1.005272E-04	-9.172109E-05	-1.923754E-04	1.324035E+00	6.420174E-01	9.997048E-01	2.212326E-02
4	3.054480E-04	-2.934232E-04	-6.348207E-04	1.304035E+00	6.220174E-01	9.990042E-01	4.977734E-02
5	6.442408E-04	-6.580844E-04	-1.471312E-03	1.284035E+00	6.020174E-01	9.976399E-01	8.849305E-02
6	1.102958E-03	-1.213302E-03	-2.810688E-03	1.264035E+00	5.820174E-01	9.953907E-01	1.382704E-01
7	1.638029E-03	-1.973857E-03	-4.752906E-03	1.244035E+00	5.620174E-01	9.920354E-01	1.991094E-01
8	2.175782E-03	-2.942194E-03	-7.391126E-03	1.224035E+00	5.420174E-01	9.873526E-01	2.710005E-01
9	2.637003E-03	-4.094739E-03	-1.079139E-02	1.204035E+00	5.220174E-01	9.811629E-01	3.479746E-01
10	3.013049E-03	-5.350222E-03	-1.493994E-02	1.184035E+00	5.020174E-01	9.734336E-01	4.249487E-01
11	3.312622E-03	-6.613959E-03	-1.981077E-02	1.164035E+00	4.820174E-01	9.641649E-01	5.019228E-01
12	3.544126E-03	-7.787873E-03	-2.538392E-02	1.144035E+00	4.620174E-01	9.533567E-01	5.788969E-01
13	3.715430E-03	-8.768935E-03	-3.164557E-02	1.124035E+00	4.420174E-01	9.410090E-01	6.558709E-01
14	3.834401E-03	-9.446938E-03	-3.858790E-02	1.104035E+00	4.220174E-01	9.271219E-01	7.328450E-01
15	3.907893E-03	-9.703417E-03	-4.620889E-02	1.084035E+00	4.020174E-01	9.116968E-01	8.091329E-01
16	3.904734E-03	-9.467651E-03	-5.447146E-02	1.064035E+00	3.820174E-01	8.948203E-01	8.766797E-01
17	3.751371E-03	-8.757432E-03	-6.328258E-02	1.044035E+00	3.620174E-01	8.767034E-01	9.331647E-01
18	3.396545E-03	-7.612039E-03	-7.254794E-02	1.024035E+00	3.420174E-01	8.575674E-01	9.785883E-01
19	2.819632E-03	-6.089081E-03	-8.217433E-02	1.004035E+00	3.220174E-01	8.376336E-01	1.012950E+00
20	2.034161E-03	-4.268457E-03	-9.206790E-02	9.840348E-01	3.020174E-01	8.171232E-01	1.036250E+00
21	1.092825E-03	-2.256592E-03	-1.021323E-01	9.640348E-01	2.820174E-01	7.962573E-01	1.048489E+00
22	9.194415E-05	-1.895025E-04	-1.122682E-01	9.440348E-01	2.620174E-01	7.752551E-01	1.050523E+00
23	-8.921285E-04	1.838039E-03	-1.224158E-01	9.240348E-01	2.420174E-01	7.542447E-01	1.050523E+00
24	-1.852061E-03	3.815810E-03	-1.325720E-01	9.040348E-01	2.220174E-01	7.332342E-01	1.050523E+00
25	-2.785708E-03	5.739461E-03	-1.427373E-01	8.840348E-01	2.020174E-01	7.122238E-01	1.050523E+00
26	-3.690686E-03	7.604013E-03	-1.529126E-01	8.640348E-01	1.820174E-01	6.912133E-01	1.050523E+00
27	-4.564251E-03	9.403895E-03	-1.630990E-01	8.440348E-01	1.620174E-01	6.702029E-01	1.050523E+00
28	-5.403425E-03	1.113288E-02	-1.732974E-01	8.240348E-01	1.420174E-01	6.491924E-01	1.050523E+00
29	-6.204750E-03	1.278381E-02	-1.835091E-01	8.040348E-01	1.220174E-01	6.281819E-01	1.050523E+00
30	-6.964173E-03	1.434858E-02	-1.937355E-01	7.840348E-01	1.020174E-01	6.071715E-01	1.050523E+00
31	-7.677402E-03	1.581795E-02	-2.039781E-01	7.640348E-01	8.201743E-02	5.861610E-01	1.050523E+00
32	-8.339073E-03	1.718129E-02	-2.142386E-01	7.440348E-01	6.201743E-02	5.651505E-01	1.050523E+00
33	-8.943345E-03	1.842631E-02	-2.245194E-01	7.240348E-01	4.201743E-02	5.441401E-01	1.050523E+00
34	-9.483244E-03	1.953871E-02	-2.348227E-01	7.040348E-01	2.201743E-02	5.231296E-01	1.050523E+00
35	-9.950723E-03	2.050189E-02	-2.451513E-01	6.840348E-01	2.017435E-03	5.021192E-01	1.050523E+00
36	-1.033631E-02	2.129630E-02	-2.555087E-01	6.640348E-01	-1.798257E-02	4.811087E-01	1.050523E+00
37	-1.062873E-02	2.189879E-02	-2.658987E-01	6.440348E-01	-3.798257E-02	4.600982E-01	1.050523E+00
38	-1.081463E-02	2.228181E-02	-2.763261E-01	6.240348E-01	-5.798257E-02	4.390878E-01	1.050523E+00
39	-1.087793E-02	2.241231E-02	-2.867964E-01	6.040348E-01	-7.798257E-02	4.180774E-01	1.050523E+00
40	-1.079925E-02	2.225019E-02	-2.973164E-01	5.840348E-01	-9.798257E-02	3.970669E-01	1.050523E+00
41	-1.055476E-02	2.174635E-02	-3.078946E-01	5.640348E-01	-1.179826E-01	3.760564E-01	1.050523E+00
42	-1.011493E-02	2.084021E-02	-3.185412E-01	5.440348E-01	-1.379826E-01	3.550460E-01	1.050523E+00
43	-9.443011E-03	1.945580E-02	-3.292691E-01	5.240348E-01	-1.579826E-01	3.340356E-01	1.050523E+00
44	-8.492198E-03	1.749683E-02	-3.400948E-01	5.040348E-01	-1.779826E-01	3.130251E-01	1.050523E+00
45	-7.202353E-03	1.483930E-02	-3.510392E-01	4.840348E-01	-1.979826E-01	2.920146E-01	1.050523E+00
46	-5.494620E-03	1.132072E-02	-3.621302E-01	4.640348E-01	-2.179826E-01	2.710042E-01	1.050523E+00
47	-3.263559E-03	6.723951E-03	-3.734045E-01	4.440348E-01	-2.379826E-01	2.499937E-01	1.050523E+00
48	-3.651639E-04	7.522807E-04	-3.849126E-01	4.240348E-01	-2.579826E-01	2.289833E-01	1.050523E+00
49	3.396545E-03	-7.003774E-03	-3.967240E-01	4.040348E-01	-2.779826E-01	2.079753E-01	1.049617E+00
50	8.058641E-03	-1.683520E-02	-4.088813E-01	3.840348E-01	-2.979826E-01	1.870645E-01	1.039610E+00
51	1.340399E-02	-2.875518E-02	-4.213717E-01	3.640348E-01	-3.179826E-01	1.664646E-01	1.018541E+00
52	1.923070E-02	-4.275625E-02	-4.341807E-01	3.440348E-01	-3.379826E-01	1.463967E-01	9.864111E-01
53	2.539531E-02	-5.879634E-02	-4.472930E-01	3.240348E-01	-3.579826E-01	1.270819E-01	9.432193E-01
54	3.186635E-02	-7.672753E-02	-4.606861E-01	3.040348E-01	-3.779826E-01	1.087417E-01	8.889658E-01
55	3.883604E-02	-9.615243E-02	-4.743181E-01	2.840348E-01	-3.979826E-01	9.159698E-02	8.236503E-01
56	4.693053E-02	-1.161646E-01	-4.881061E-01	2.640348E-01	-4.179826E-01	7.586605E-02	7.483737E-01
57	5.695877E-02	-1.359333E-01	-5.019897E-01	2.440348E-01	-4.379826E-01	6.166833E-02	6.713997E-01
58	6.952969E-02	-1.553221E-01	-5.159909E-01	2.240348E-01	-4.579826E-01	4.901009E-02	5.944256E-01
59	8.543072E-02	-1.742131E-01	-5.301461E-01	2.040348E-01	-4.779826E-01	3.789133E-02	5.174516E-01
60	1.056859E-01	-1.924535E-01	-5.445027E-01	1.840348E-01	-4.979826E-01	2.831204E-02	4.404776E-01
61	1.314264E-01	-2.098742E-01	-5.591129E-01	1.640348E-01	-5.179826E-01	2.027219E-02	3.635031E-01
62	1.629978E-01	-2.264233E-01	-5.739927E-01	1.440348E-01	-5.379826E-01	1.377188E-02	2.865291E-01
63	1.971402E-01	-2.425883E-01	-5.889913E-01	1.240348E-01	-5.579826E-01	8.795052E-03	2.127238E-01
64	2.313116E-01	-2.587489E-01	-6.039913E-01	1.040348E-01	-5.779826E-01	5.189719E-03	1.496534E-01
65	2.654830E-01	-2.749094E-01	-6.189913E-01	8.403485E-02	-5.979826E-01	2.735179E-03	9.764449E-02
66	2.996544E-01	-2.910700E-01	-6.339913E-01	6.403485E-02	-6.179826E-01	1.210199E-03	5.669723E-02
67	3.338260E-01	-3.072307E-01	-6.489914E-01	4.403485E-02	-6.379826E-01	3.935449E-04	2.681144E-02
68	3.679974E-01	-3.233913E-01	-6.639913E-01	2.403485E-02	-6.579826E-01	6.399224E-05	7.987461E-03
69	4.021688E-01	-3.395519E-01	-6.789913E-01	4.034849E-03	-6.779826E-01	3.027384E-07	2.250966E-04
70	4.090284E-01	-3.427961E-01	-6.820025E-01	0.000000E+00	-6.820174E-01	0.000000E+00	0.000000E+00
# Orientation 394 : pitch = 10.0 degree ;   roll = 16.0 degree
1	2.393086E-08	-1.087508E-07	-8.410017E-09	1.391756E+00	6.958780E-01	1.000000E+00	0.000000E+00
2	1.069316E-05	-9.883913E-06	-2.033359E-05	1.371756E+00	6.758780E-01	9.999699E-01	4.482054E-03
3	7.935771E-05	-7.431653E-05	-1.592124E-04	1.351756E+00	6.558780E-01	9.997607E-01	1.792821E-02
4	2.464295E-04	-2.375439E-04	-5.255426E-04	1.331756E+00	6.358780E-01	9.991930E-01	4.033847E-02
5	5.339027E-04	-5.324080E-04	-1.218327E-03	1.311756E+00	6.158780E-01	9.980874E-01	7.171283E-02
6	9.449364E-04	-9.807244E-04	-2.327689E-03	1.291756E+00	5.958780E-01	9.962647E-01	1.120513E-01
7	1.464570E-03	-1.593669E-03	-3.935822E-03	1.271756E+00	5.758780E-01	9.935456E-01	1.613539E-01
8	2.059186E-03	-2.372046E-03	-6.118604E-03	1.251756E+00	5.558780E-01	9.897508E-01	2.196205E-01
9	2.676392E-03	-3.306438E-03	-8.947083E-03	1.231756E+00	5.358780E-01	9.847010E-01	2.868513E-01
10	3.244424E-03	-4.376759E-03	-1.248903E-02	1.211756E+00	5.158780E-01	9.782180E-01	3.625942E-01
11	3.712201E-03	-5.530734E-03	-1.677681E-02	1.191756E+00	4.958780E-01	9.701878E-01	4.404242E-01
12	4.085267E-03	-6.674339E-03	-2.179063E-02	1.171756E+00	4.758780E-01	9.606010E-01	5.182542E-01
13	4.374051E-03	-7.706274E-03	-2.751146E-02	1.151756E+00	4.558780E-01	9.494576E-01	5.960842E-01
14	4.588807E-03	-8.519669E-03	-3.392661E-02	1.131756E+00	4.358780E-01	9.367576E-01	6.739142E-01
15	4.738295E-03	-9.001543E-03	-4.102857E-02	1.111756E+00	4.158780E-01	9.225034E-01	7.509251E-01
16	4.797423E-03	-9.082992E-03	-4.877792E-02	1.091756E+00	3.958780E-01	9.067748E-01	8.204409E-01
17	4.708433E-03	-8.760680E-03	-5.709473E-02	1.071756E+00	3.758780E-01	8.897455E-01	8.809925E-01
18	4.427099E-03	-8.044769E-03	-6.590102E-02	1.051756E+00	3.558780E-01	8.715948E-01	9.325801E-01
19	3.926540E-03	-6.957193E-03	-7.512165E-02	1.031756E+00	3.358780E-01	8.525020E-01	9.752035E-01
20	3.199244E-03	-5.534162E-03	-8.468268E-02	1.011756E+00	3.158780E-01	8.326465E-01	1.008863E+00
21	2.259696E-03	-3.828843E-03	-9.451012E-02	9.917561E-01	2.958780E-01	8.122073E-01	1.033558E+00
22	1.147771E-03	-1.914699E-03	-1.045283E-01	9.717561E-01	2.758780E-01	7.913639E-01	1.049289E+00
23	-6.721011E-05	1.107559E-04	-1.146590E-01	9.517561E-01	2.558780E-01	7.702955E-01	1.056056E+00
24	-1.291430E-03	2.132396E-03	-1.248261E-01	9.317561E-01	2.358780E-01	7.491690E-01	1.056347E+00
25	-2.484655E-03	4.102807E-03	-1.350032E-01	9.117561E-01	2.158780E-01	7.280421E-01	1.056347E+00
26	-3.643846E-03	6.016980E-03	-1.451908E-01	8.917561E-01	1.958780E-01	7.069151E-01	1.056347E+00
27	-4.765785E-03	7.869671E-03	-1.553899E-01	8.717561E-01	1.758780E-01	6.857882E-01	1.056347E+00
28	-5.846953E-03	9.655039E-03	-1.656018E-01	8.517561E-01	1.558780E-01	6.646612E-01	1.056347E+00
29	-6.883359E-03	1.136644E-02	-1.758275E-01	8.317561E-01	1.358780E-01	6.435343E-01	1.056347E+00
30	-7.870412E-03	1.299639E-02	-1.860686E-01	8.117561E-01	1.158780E-01	6.224074E-01	1.056347E+00
31	-8.802926E-03	1.453624E-02	-1.963266E-01	7.917561E-01	9.587804E-02	6.012804E-01	1.056347E+00
32	-9.674942E-03	1.597617E-02	-2.066034E-01	7.717561E-01	7.587804E-02	5.801534E-01	1.056347E+00
33	-1.047961E-02	1.730488E-02	-2.169011E-01	7.517561E-01	5.587804E-02	5.590265E-01	1.056347E+00
34	-1.120893E-02	1.850922E-02	-2.272223E-01	7.317561E-01	3.587804E-02	5.378995E-01	1.056347E+00
35	-1.185373E-02	1.957397E-02	-2.375696E-01	7.117561E-01	1.587804E-02	5.167726E-01	1.056347E+00
36	-1.240317E-02	2.048127E-02	-2.479466E-01	6.917561E-01	-4.121957E-03	4.956457E-01	1.056347E+00
37	-1.284454E-02	2.121011E-02	-2.583572E-01	6.717561E-01	-2.412196E-02	4.745187E-01	1.056347E+00
38	-1.316271E-02	2.173547E-02	-2.688060E-01	6.517561E-01	-4.412196E-02	4.533917E-01	1.056347E+00
39	-1.333961E-02	2.202762E-02	-2.792986E-01	6.317561E-01	-6.412196E-02	4.322648E-01	1.056347E+00
40	-1.335344E-02	2.205051E-02	-2.898420E-01	6.117561E-01	-8.412196E-02	4.111379E-01	1.056347E+00
41	-1.317779E-02	2.176044E-02	-3.004442E-01	5.917561E-01	-1.041220E-01	3.900109E-01	1.056347E+00
42	-1.278005E-02	2.110363E-02	-3.111153E-01	5.717561E-01	-1.241220E-01	3.688840E-01	1.056347E+00
43	-1.211975E-02	2.001322E-02	-3.218680E-01	5.517561E-01	-1.441220E-01	3.477570E-01	1.056347E+00
44	-1.114587E-02	1.840509E-02	-3.327181E-01	5.317561E-01	-1.641220E-01	3.266300E-01	1.056347E+00
45	-9.793436E-03	1.617185E-02	-3.436858E-01	5.117561E-01	-1.841220E-01	3.055031E-01	1.056347E+00
46	-7.978058E-03	1.317413E-02	-3.547972E-01	4.917561E-01	-2.041220E-01	2.843762E-01	1.056347E+00
47	-5.588329E-03	9.227882E-03	-3.660870E-01	4.717561E-01	-2.241220E-01	2.632492E-01	1.056347E+00
48	-2.473748E-03	4.084866E-03	-3.776019E-01	4.517561E-01	-2.441220E-01	2.421223E-01	1.056347E+00
49	1.551890E-03	-2.573718E-03	-3.894013E-01	4.317561E-01	-2.641220E-01	2.210042E-01	1.054353E+00
50	6.492877E-03	-1.089259E-02	-4.015055E-01	4.117561E-01	-2.841220E-01	2.000068E-01	1.043891E+00
51	1.222410E-02	-2.087869E-02	-4.139049E-01	3.917561E-01	-3.041220E-01	1.793083E-01	1.024465E+00
52	1.863852E-02	-3.255170E-02	-4.265935E-01	3.717561E-01	-3.241220E-01	1.590880E-01	9.960745E-01
53	2.565774E-02	-4.593589E-02	-4.395678E-01	3.517561E-01	-3.441220E-01	1.395251E-01	9.587203E-01
54	3.325036E-02	-6.103759E-02	-4.528264E-01	3.317561E-01	-3.641220E-01	1.207990E-01	9.124019E-01
55	4.146805E-02	-7.779836E-02	-4.663653E-01	3.117561E-01	-3.841220E-01	1.030887E-01	8.571191E-01
56	5.051621E-02	-9.599613E-02	-4.801712E-01	2.917561E-01	-4.041220E-01	8.657389E-02	7.928725E-01
57	6.089332E-02	-1.150411E-01	-4.942044E-01	2.717561E-01	-4.241220E-01	7.143362E-02	7.196618E-01
58	7.346996E-02	-1.339144E-01	-5.083973E-01	2.517561E-01	-4.441220E-01	5.781868E-02	6.418329E-01
59	8.892878E-02	-1.522484E-01	-5.227562E-01	2.317561E-01	-4.641220E-01	4.576033E-02	5.640030E-01
60	1.078681E-01	-1.699309E-01	-5.373155E-01	2.117561E-01	-4.841220E-01	3.525858E-02	4.861730E-01
61	1.306770E-01	-1.868894E-01	-5.520976E-01	1.917561E-01	-5.041220E-01	2.631338E-02	4.083426E-01
62	1.566347E-01	-2.032585E-01	-5.670610E-01	1.717561E-01	-5.241220E-01	1.892481E-02	3.305528E-01
63	1.832279E-01	-2.195087E-01	-5.820610E-01	1.517561E-01	-5.441220E-01	1.305370E-02	2.580529E-01
64	2.098210E-01	-2.357589E-01	-5.970610E-01	1.317561E-01	-5.641220E-01	8.542940E-03	1.945172E-01
65	2.364140E-01	-2.520091E-01	-6.120610E-01	1.117561E-01	-5.841220E-01	5.213256E-03	1.399456E-01
66	2.630071E-01	-2.682593E-01	-6.270610E-01	9.175607E-02	-6.041220E-01	2.885362E-03	9.433801E-02
67	2.896004E-01	-2.845096E-01	-6.420610E-01	7.175607E-02	-6.241220E-01	1.379972E-03	5.769435E-02
68	3.161935E-01	-3.007598E-01	-6.570610E-01	5.175607E-02	-6.441220E-01	5.178191E-04	3.001501E-02
69	3.427866E-01	-3.170100E-01	-6.720610E-01	3.175607E-02	-6.641220E-01	1.196119E-04	1.129976E-02
70	3.693797E-01	-3.332602E-01	-6.870610E-01	1.175607E-02	-6.841220E-01	6.068482E-06	1.548602E-03
71	3.849846E-01	-3.427959E-01	-6.958630E-01	0.000000E+00	-6.958780E-01	0.000000E+00	0.000000E+00
# Orientation 395 : pitch = 12.0 degree ;   roll = 16.0 degree
1	2.078610E-08	-1.087508E-07	-8.608232E-09	1.417782E+00	7.088908E-01	1.000000E+00	0.000000E+00
2	8.603855E-06	-8.363994E-06	-1.759198E-05	1.397782E+00	6.888908E-01	9.999745E-01	3.794569E-03
3	6.433420E-05	-6.287244E-05	-1.374569E-04	1.377782E+00	6.688908E-01	9.997974E-01	1.517827E-02
4	2.025574E-04	-2.008870E-04	-4.537788E-04	1.357782E+00	6.488908E-01	9.993168E-01	3.415112E-02
5	4.458039E-04	-4.499152E-04	-1.052269E-03	1.337782E+00	6.288908E-01	9.983808E-01	6.071309E-02
6	8.042067E-04	-8.280769E-04	-2.010831E-03	1.317782E+00	6.088908E-01	9.968377E-01	9.486421E-02
7	1.275262E-03	-1.344253E-03	-3.400334E-03	1.297782E+00	5.888908E-01	9.945356E-01	1.366045E-01
8	1.844308E-03	-1.998265E-03	-5.285778E-03	1.277782E+00	5.688908E-01	9.913229E-01	1.859339E-01
9	2.484164E-03	-2.781023E-03	-7.727483E-03	1.257782E+00	5.488908E-01	9.870477E-01	2.428524E-01
10	3.154775E-03	-3.674407E-03	-1.078231E-02	1.237782E+00	5.288908E-01	9.815582E-01	3.073601E-01
11	3.802618E-03	-4.651119E-03	-1.450528E-02	1.217782E+00	5.088908E-01	9.747027E-01	3.794569E-01
12	4.363200E-03	-5.672206E-03	-1.894821E-02	1.197782E+00	4.888908E-01	9.663349E-01	4.577566E-01
13	4.811963E-03	-6.660719E-03	-2.412174E-02	1.177782E+00	4.688908E-01	9.563909E-01	5.366501E-01
14	5.160770E-03	-7.511933E-03	-3.000892E-02	1.157782E+00	4.488908E-01	9.448689E-01	6.155436E-01
15	5.420586E-03	-8.116533E-03	-3.659660E-02	1.137782E+00	4.288908E-01	9.317727E-01	6.934139E-01
16	5.570492E-03	-8.408804E-03	-4.384092E-02	1.117782E+00	4.088908E-01	9.171801E-01	7.645718E-01
17	5.565545E-03	-8.372475E-03	-5.166892E-02	1.097782E+00	3.888908E-01	9.012404E-01	8.281406E-01
18	5.369505E-03	-8.000363E-03	-6.001169E-02	1.077782E+00	3.688908E-01	8.841051E-01	8.841203E-01
19	4.956922E-03	-7.293452E-03	-6.880412E-02	1.057782E+00	3.488908E-01	8.659261E-01	9.325108E-01
20	4.314145E-03	-6.262530E-03	-7.798366E-02	1.037782E+00	3.288908E-01	8.468553E-01	9.733122E-01
21	3.440937E-03	-4.929890E-03	-8.748908E-02	1.017782E+00	3.088908E-01	8.270443E-01	1.006524E+00
22	2.352437E-03	-3.331472E-03	-9.725920E-02	9.977816E-01	2.888908E-01	8.066449E-01	1.032148E+00
23	1.081666E-03	-1.519461E-03	-1.072322E-01	9.777816E-01	2.688908E-01	7.858090E-01	1.050182E+00
24	-3.175528E-04	4.346773E-04	-1.173441E-01	9.577816E-01	2.488908E-01	7.646882E-01	1.060626E+00
25	-1.767019E-03	2.436976E-03	-1.275282E-01	9.377816E-01	2.288908E-01	7.434345E-01	1.063540E+00
26	-3.189483E-03	4.398803E-03	-1.377317E-01	9.177816E-01	2.088908E-01	7.221636E-01	1.063540E+00
27	-4.569271E-03	6.301741E-03	-1.479476E-01	8.977816E-01	1.888908E-01	7.008929E-01	1.063540E+00
28	-5.902389E-03	8.140306E-03	-1.581770E-01	8.777816E-01	1.688908E-01	6.796220E-01	1.063540E+00
29	-7.184246E-03	9.908240E-03	-1.684212E-01	8.577816E-01	1.488908E-01	6.583512E-01	1.063540E+00
30	-8.409837E-03	1.159851E-02	-1.786817E-01	8.377816E-01	1.288908E-01	6.370805E-01	1.063540E+00
31	-9.573200E-03	1.320301E-02	-1.889602E-01	8.177816E-01	1.088908E-01	6.158096E-01	1.063540E+00
32	-1.066772E-02	1.471252E-02	-1.992586E-01	7.977816E-01	8.889083E-02	5.945388E-01	1.063540E+00
33	-1.168571E-02	1.611654E-02	-2.095792E-01	7.777816E-01	6.889083E-02	5.732680E-01	1.063540E+00
34	-1.261840E-02	1.740284E-02	-2.199245E-01	7.577816E-01	4.889083E-02	5.519972E-01	1.063540E+00
35	-1.345543E-02	1.855726E-02	-2.302975E-01	7.377816E-01	2.889083E-02	5.307264E-01	1.063540E+00
36	-1.418487E-02	1.956330E-02	-2.407016E-01	7.177816E-01	8.890832E-03	5.094556E-01	1.063540E+00
37	-1.479266E-02	2.040152E-02	-2.511409E-01	6.977816E-01	-1.110917E-02	4.881848E-01	1.063540E+00
38	-1.526217E-02	2.104903E-02	-2.616203E-01	6.777816E-01	-3.110917E-02	4.669140E-01	1.063540E+00
39	-1.557354E-02	2.147851E-02	-2.721454E-01	6.577816E-01	-5.110917E-02	4.456432E-01	1.063540E+00
